CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'188901042,,BOWIE MIDDLE,N,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901002,,CAPROCK H S,N,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901110,,CARVER EARLY CHILDHOOD ACADEMY,N,POTTER,'188,A,AMARILLO ISD,'EE - 01,E,'188901170,CARVER EL ACADEMY,'16
'188901170,E,CARVER EL ACADEMY,N,POTTER,'188,A,AMARILLO ISD,'02 - 05,E,,,'16
'188901104,,CORONADO EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901043,EW,CROCKETT MIDDLE,N,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901105,,EASTRIDGE EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901106,MN,EMERSON EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901044,,FANNIN MIDDLE,N,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901107,,FOREST HILL EL,N,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901108,AWM,GLENWOOD EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901109,,HAMLET EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901045,,HOUSTON MIDDLE,N,POTTER,'188,R,AMARILLO ISD,'06 - 08,M,,,'16
'188901111,,HUMPHREY'S HIGHLAND EL,N,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901112,,LAMAR EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901113,WN,LANDERGIN EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901114,,LAWNDALE EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901115,,LEE EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901046,,MANN MIDDLE,N,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901134,,MESA VERDE EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901138,,NORTH HEIGHTS ALTER,N,POTTER,'188,P,AMARILLO ISD,'08 - 12,S,,,'16
'188901119,EM,OAK DALE EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901120,EMN,OLSEN PARK EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901004,,PALO DURO H S,N,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901121,,PARAMOUNT TERRACE EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901122,EWM,PLEASANT VALLEY EL,N,POTTER,'188,E,AMARILLO ISD,'PK - 05,E,,,'16
'188901139,EWMN,PUCKETT EL,N,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'188901123,EWMN,RIDGECREST EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901124,,ROGERS EL,N,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901126,,SAN JACINTO EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901125,EWM,SANBORN EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901140,EWMN,SLEEPY HOLLOW EL,N,POTTER,'188,R,AMARILLO ISD,'KG - 05,E,,,'16
'188901127,EWMN,SOUTH GEORGIA EL,N,POTTER,'188,A,AMARILLO ISD,'EE - 05,E,,,'16
'188901128,EWM,SOUTH LAWN EL,N,POTTER,'188,R,AMARILLO ISD,'EE - 05,E,,,'16
'188901130,EWM,SUNRISE EL,N,POTTER,'188,E,AMARILLO ISD,'EE - 05,E,,,'16
'188901005,P,TASCOSA H S,N,POTTER,'188,A,AMARILLO ISD,'09 - 12,S,,,'16
'188901047,,TRAVIS MIDDLE,N,POTTER,'188,A,AMARILLO ISD,'06 - 08,M,,,'16
'188901131,EWMN,WESTERN PLATEAU EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901132,,WHITTIER EL,N,POTTER,'188,A,AMARILLO ISD,'PK - 05,E,,,'16
'188901133,,WILLS EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901141,AEWMN,WINDSOR EL,N,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'188901135,N,WOLFLIN EL,N,POTTER,'188,R,AMARILLO ISD,'PK - 05,E,,,'16
'188901142,EWMN,WOODLANDS ELEMENTARY,N,POTTER,'188,E,AMARILLO ISD,'KG - 05,E,,,'16
'101818001,,AMERICAN ACADEMY OF EXCELLENCE CH,Y,HARRIS,'101,L,AMERICAN ACADEMY OF EXCELLENCE CHA,'09 - 12,S,,,'04
'227801001,,AMERICAN YOUTH WORKS CHARTER SCHO,Y,TRAVIS,'227,P,AMERICAN YOUTH WORKS CHARTER SCHOO,'09 - 12,S,,,'13
'227801002,,AMERICAN YOUTH WORKS CHARTER SCHO,Y,TRAVIS,'227,P,AMERICAN YOUTH WORKS CHARTER SCHOO,'09 - 12,S,,,'13
'140901001,APR,AMHERST SCHOOL,N,LAMB,'140,A,AMHERST ISD,'KG - 12,B,,,'17
'140901002,,P E P,N,LAMB,'140,P,AMHERST ISD,'09 - 11,S,,,'17
'101819001,A,AMIGOS POR VIDA-FRIENDS FOR LIFE,Y,HARRIS,'101,A,AMIGOS POR VIDA-FRIENDS FOR LIFE C,'PK - 05,E,,,'04
'036901004,,ADAPTIVE BEHAVIOR UNIT,N,CHAMBERS,'036,X,ANAHUAC ISD,'06 - 07,M,,,'04
'036901101,,ANAHUAC EL,N,CHAMBERS,'036,A,ANAHUAC ISD,'PK - 05,E,,,'04
'036901001,ATR,ANAHUAC H S,N,CHAMBERS,'036,A,ANAHUAC ISD,'09 - 12,S,,,'04
'036901041,AS,ANAHUAC MIDDLE,N,CHAMBERS,'036,A,ANAHUAC ISD,'06 - 08,M,,,'04
'036901002,,GULF COAST H S,N,CHAMBERS,'036,P,ANAHUAC ISD,'09 - 12,S,,,'04
'036901003,,HARDIN/CHAMBERS CTR,N,CHAMBERS,'036,X,ANAHUAC ISD,'07 - 12,S,,,'04
'093901101,,ANDERSON-SHIRO ELEMENTARY,N,GRIMES,'093,R,ANDERSON-SHIRO CONS ISD,'KG - 06,E,,,'06
'093901001,R,ANDERSON-SHIRO JR/SR HIGH SCHOOL,N,GRIMES,'093,R,ANDERSON-SHIRO CONS ISD,'07 - 12,S,,,'06
'002901002,,ANDREWS ALTER,N,ANDREWS,'002,X,ANDREWS ISD,'08 - 12,S,,,'18
'002901001,A,ANDREWS HIGH SCHOOL,N,ANDREWS,'002,A,ANDREWS ISD,'09 - 12,S,,,'18
'002901041,,ANDREWS MIDDLE SCHOOL,N,ANDREWS,'002,R,ANDREWS ISD,'06 - 08,M,,,'18
'002901105,,CLEARFORK EL,N,ANDREWS,'002,R,ANDREWS ISD,'KG - 04,E,'002901101,DEVONIAN ELEM,'18
'002901101,E,DEVONIAN ELEM,N,ANDREWS,'002,R,ANDREWS ISD,'02 - 05,E,,,'18
'002901103,M,SAN ANDRES ELEM,N,ANDREWS,'002,A,ANDREWS ISD,'EE - 05,E,,,'18
'002901104,WM,UNDERWOOD ELEM,N,ANDREWS,'002,R,ANDREWS ISD,'PK - 04,E,,,'18
'020902001,,ANGLETON H S,N,BRAZORIA,'020,A,ANGLETON ISD,'09 - 12,S,,,'04
'020902044,,ANGLETON INTERMEDIATE SCHOOL,N,BRAZORIA,'020,R,ANGLETON ISD,'07 - 08,M,,,'04
'020902043,AEM,ANGLETON MIDDLE SCHOOL,N,BRAZORIA,'020,R,ANGLETON ISD,'05 - 06,M,,,'04
'020902003,,BRAZORIA CO ALTER ED CTR,N,BRAZORIA,'020,X,ANGLETON ISD,'06 - 10,B,,,'04
'020902004,,BRAZORIA CO JUVENILE DETENTION,N,BRAZORIA,'020,X,ANGLETON ISD,'08 - 11,S,,,'04
'020902101,,EARLY CHILDHOOD CAMPUS,N,BRAZORIA,'020,X,ANGLETON ISD,'EE - KG,E,,,'04
'020902109,E,FRONTIER EL,N,BRAZORIA,'020,E,ANGLETON ISD,'01 - 04,E,,,'04
'020902005,,MARSHALL EDUCATION CENTER,N,BRAZORIA,'020,P,ANGLETON ISD,'11 - 12,S,,,'04
'020902102,M,NORTHSIDE EL,N,BRAZORIA,'020,E,ANGLETON ISD,'KG - 06,E,,,'04
'020902108,,RANCHO ISABELLA EL,N,BRAZORIA,'020,R,ANGLETON ISD,'KG - 04,E,,,'04
'020902103,,SOUTHSIDE EL,N,BRAZORIA,'020,R,ANGLETON ISD,'01 - 04,E,,,'04
'020902002,,STUDENT ALTERNATIVE CTR,N,BRAZORIA,'020,X,ANGLETON ISD,'05 - 12,B,,,'04
'020902104,A,WESTSIDE EL,N,BRAZORIA,'020,R,ANGLETON ISD,'EE - 04,E,,,'04
'043902101,W,ANNA EL,N,COLLIN,'043,R,ANNA ISD,'PK - 05,E,,,'10
'043902001,R,ANNA H S,N,COLLIN,'043,A,ANNA ISD,'09 - 12,S,,,'10
'043902041,W,ANNA MIDDLE,N,COLLIN,'043,R,ANNA ISD,'06 - 08,M,,,'10
'127901101,EN,ANSON EL,N,JONES,'127,R,ANSON ISD,'EE - 05,E,,,'14
'127901001,AR,ANSON H S,N,JONES,'127,R,ANSON ISD,'09 - 12,S,,,'14
'127901041,AES,ANSON MIDDLE,N,JONES,'127,A,ANSON ISD,'06 - 08,M,,,'14
'071906101,E,ANTHONY EL,N,EL PASO,'071,A,ANTHONY,'PK - 05,E,,,'19
'071906001,D,ANTHONY H S,N,EL PASO,'071,A,ANTHONY,'09 - 12,S,,,'19
'071906041,,ANTHONY MIDDLE SCHOOL,N,EL PASO,'071,A,ANTHONY,'06 - 08,M,,,'19
'110901101,N,ANTON EL,N,HOCKLEY,'110,R,ANTON ISD,'PK - 06,E,,,'17
'110901001,ARWS,ANTON H S,N,HOCKLEY,'110,A,ANTON ISD,'07 - 12,S,,,'17
'110901002,,ANTON P E P,N,HOCKLEY,'110,P,ANTON ISD,'09 - 12,S,,,'17
'228905101,E,APPLE SPRINGS EL,N,TRINITY,'228,A,APPLE SPRINGS ISD,'PK - 06,E,,,'06
'228905001,AR,APPLE SPRINGS H S,N,TRINITY,'228,R,APPLE SPRINGS ISD,'07 - 12,S,,,'06
'109912001,ATW,AQUILLA SCHOOL,N,HILL,'109,R,AQUILLA ISD,'PK - 12,B,,,'12
'004901101,,FULTON 4-5 LEARNING CENTER,N,ARANSAS,'004,R,ARANSAS COUNTY ISD,'04 - 05,E,,,'02
'004901102,,LITTLE BAY PRIMARY SCHOOL,N,ARANSAS,'004,X,ARANSAS COUNTY ISD,'EE - KG,E,,,'02
'004901103,E,LIVEOAK 1-3 LEARNING CENTER,N,ARANSAS,'004,E,ARANSAS COUNTY ISD,'01 - 03,E,,,'02
'004901001,R,ROCKPORT-FULTON H S,N,ARANSAS,'004,A,ARANSAS COUNTY ISD,'09 - 12,S,,,'02
'004901041,,ROCKPORT-FULTON MIDDLE SCHOOL,N,ARANSAS,'004,A,ARANSAS COUNTY ISD,'06 - 08,M,,,'02
'205901041,,A C BLUNT MIDDLE SCHOOL,N,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'07 - 08,M,,,'02
'205901001,,ARANSAS PASS HIGH SCHOOL,N,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'09 - 12,S,,,'02
'205901002,,ARANSAS PASS JJAEP,N,SAN PATRICIO,'205,X,ARANSAS PASS ISD,'08 - 08,M,,,'02
'205901104,,CHARLIE MARSHALL ELEMENTARY,N,SAN PATRICIO,'205,A,ARANSAS PASS ISD,'04 - 06,E,,,'02
'205901101,,H T FAULK EARLY CHILDHOOD SCHOOL,N,SAN PATRICIO,'205,R,ARANSAS PASS ISD,'EE - 01,E,'205901102,W A KIEBERGER ELEMENTARY,'02
'205901102,,W A KIEBERGER ELEMENTARY,N,SAN PATRICIO,'205,R,ARANSAS PASS ISD,'02 - 03,E,,,'02
'005901101,EWN,ARCHER CITY EL,N,ARCHER,'005,R,ARCHER CITY ISD,'KG - 06,E,,,'09
'005901001,ADTRW,ARCHER CITY H S,N,ARCHER,'005,R,ARCHER CITY ISD,'07 - 12,S,,,'09
'061910101,EWMN,ARGYLE ELEMENTARY SCHOOL,N,DENTON,'061,E,ARGYLE ISD,'EE - 05,E,,,'11
'061910001,APCTRMS,ARGYLE HIGH SCHOOL,N,DENTON,'061,E,ARGYLE ISD,'09 - 12,S,,,'11
'061910041,AEWMS,ARGYLE MIDDLE SCHOOL,N,DENTON,'061,R,ARGYLE ISD,'06 - 08,M,,,'11
'220802101,EMN,ARLINGTON CLASSICS ACADEMY,Y,TARRANT,'220,R,ARLINGTON CLASSICS ACADEMY,'KG - 06,E,,,'11
'220901124,,AMOS EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901001,,ARLINGTON H S,N,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901149,EWMN,ASHWORTH EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901132,,ATHERTON EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901045,W,BAILEY J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901052,W,BARNETT J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901141,EW,BEBENSEE EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901158,WMN,BECKHAM ELEMENTARY,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901101,EM,BERRY EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901102,EM,BLANTON EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901051,AWS,BOLES J H,N,TARRANT,'220,R,ARLINGTON ISD,'07 - 08,M,,,'11
'220901004,R,BOWIE H S,N,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901147,EW,BRYANT EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901155,,BURGIN EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901129,AEWMN,BUTLER EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901041,,CARTER J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901137,W,COREY EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901150,,CROUCH EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901103,E,CROW EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901300,,DAY CARE CTRS,N,TARRANT,'220,X,ARLINGTON ISD,'PK - PK,E,,,'11
'220901130,EWM,DITTO EL,N,TARRANT,'220,R,ARLINGTON ISD,'KG - 06,E,,,'11
'220901104,W,DUFF EL,N,TARRANT,'220,R,ARLINGTON ISD,'KG - 06,E,,,'11
'220901125,EWN,DUNN EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901056,S,FERGUSON J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901136,W,FITZGERALD EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901126,,FOSTER EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901119,,GOODMAN EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901047,,GUNN J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901117,EMN,HILL EL,N,TARRANT,'220,R,ARLINGTON ISD,'KG - 06,E,,,'11
'220901139,,HOMEBOUND,N,TARRANT,'220,X,ARLINGTON ISD,'01 - 10,B,,,'11
'220901046,,HUTCHESON J H,N,TARRANT,'220,A,ARLINGTON ISD,'06 - 08,M,,,'11
'220901143,,J M FARRELL EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901142,,JANE ELLIS EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901121,,JOHNS EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901128,WN,KEY EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901157,,KNOX ELEMENTARY,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901107,,KOOKEN ED CTR,N,TARRANT,'220,X,ARLINGTON ISD,'EE - PK,E,,,'11
'220901003,,LAMAR H S,N,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901151,WN,LARSON EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901146,EWMN,LITTLE EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901153,,LYNN HALE EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901005,R,MARTIN H S,N,TARRANT,'220,R,ARLINGTON ISD,'09 - 12,S,,,'11
'220901144,EWMN,MARY MOORE EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901135,EWN,MILLER EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901131,,MORTON EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901008,,NEWCOMER CENTER,N,TARRANT,'220,P,ARLINGTON ISD,'07 - 10,S,,,'11
'220901053,,NICHOLS J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901055,A,OUSLEY J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901154,E,PEARCY EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901120,EWN,POPE EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901109,,RANKIN EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901159,,REMYNSE ELEMENTARY,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901110,,ROARK EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901122,,ROQUEMORE EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901002,R,SAM HOUSTON H S,N,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901009,,SEGUIN H S,N,TARRANT,'220,A,ARLINGTON ISD,'09 - 12,S,,,'11
'220901048,,SHACKELFORD J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901134,W,SHERROD EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901123,N,SHORT EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901111,,SOUTH DAVIS EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901112,,SPEER EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901140,,STARRETT EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901113,W,SWIFT EL,N,TARRANT,'220,R,ARLINGTON ISD,'PK - 06,E,,,'11
'220901010,,TARRANT CO J J A E P,N,TARRANT,'220,X,ARLINGTON ISD,'07 - 09,M,,,'11
'220901114,A,THORNTON EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901145,,TOMMIE WILLIAMS EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901007,,TURNING POINT ALTER H S,N,TARRANT,'220,X,ARLINGTON ISD,'09 - 12,S,,,'11
'220901054,,TURNING POINT ALTER J H,N,TARRANT,'220,X,ARLINGTON ISD,'07 - 08,M,,,'11
'220901156,,TURNING POINT ALTERNATIVE ELEM,N,TARRANT,'220,X,ARLINGTON ISD,'01 - 06,E,,,'11
'220901006,,VENTURE ALTER H S,N,TARRANT,'220,P,ARLINGTON ISD,'EE - 12,B,,,'11
'220901148,,WEBB EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901152,EW,WEST EL,N,TARRANT,'220,A,ARLINGTON ISD,'EE - 06,E,,,'11
'220901116,,WIMBISH EL,N,TARRANT,'220,A,ARLINGTON ISD,'PK - 06,E,,,'11
'220901133,EWMN,WOOD EL,N,TARRANT,'220,R,ARLINGTON ISD,'EE - 06,E,,,'11
'220901050,,WORKMAN J H,N,TARRANT,'220,A,ARLINGTON ISD,'07 - 08,M,,,'11
'220901049,WS,YOUNG J H,N,TARRANT,'220,R,ARLINGTON ISD,'07 - 08,M,,,'11
'212901101,,ARP EL,N,SMITH,'212,A,ARP ISD,'PK - 05,E,,,'07
'212901001,AD,ARP H S,N,SMITH,'212,A,ARP ISD,'09 - 12,S,,,'07
'212901041,AS,ARP J H,N,SMITH,'212,A,ARP ISD,'06 - 08,M,,,'07
'217901101,EMN,ASPERMONT EL,N,STONEWALL,'217,E,ASPERMONT ISD,'EE - 06,E,,,'14
'217901001,ATREW,ASPERMONT HS,N,STONEWALL,'217,R,ASPERMONT ISD,'07 - 12,S,,,'14
'107901107,,ATHENS ANNEX,N,HENDERSON,'107,X,ATHENS ISD,'EE - PK,E,,,'07
'107901001,R,ATHENS H S,N,HENDERSON,'107,A,ATHENS ISD,'09 - 12,S,,,'07
'107901103,,ATHENS INT,N,HENDERSON,'107,A,ATHENS ISD,'04 - 05,E,,,'07
'107901041,,ATHENS MIDDLE,N,HENDERSON,'107,A,ATHENS ISD,'07 - 08,M,,,'07
'107901104,,BEL AIR EL,N,HENDERSON,'107,R,ATHENS ISD,'KG - 01,E,'107901102,SOUTH ATHENS EL,'07
'107901105,A,R C FISHER CAMPUS,N,HENDERSON,'107,R,ATHENS ISD,'06 - 06,M,,,'07
'107901102,,SOUTH ATHENS EL,N,HENDERSON,'107,R,ATHENS ISD,'02 - 03,E,,,'07
'034901106,,ATLANTA EL,N,CASS,'034,A,ATLANTA ISD,'03 - 05,E,,,'08
'034901001,A,ATLANTA H S,N,CASS,'034,A,ATLANTA ISD,'09 - 12,S,,,'08
'034901042,A,ATLANTA MIDDLE,N,CASS,'034,A,ATLANTA ISD,'06 - 08,M,,,'08
'034901107,,ATLANTA PRI,N,CASS,'034,A,ATLANTA ISD,'EE - 02,E,'034901106,ATLANTA EL,'08
'061907101,EW,AUBREY EL,N,DENTON,'061,R,AUBREY ISD,'EE - 04,E,,,'11
'061907001,TR,AUBREY H S,N,DENTON,'061,R,AUBREY ISD,'09 - 12,S,,,'11
'061907041,WNS,AUBREY MIDDLE,N,DENTON,'061,R,AUBREY ISD,'05 - 08,M,,,'11
'227818001,,AUSTIN CAN ACADEMY CHARTER SCHOOL,Y,TRAVIS,'227,L,AUSTIN CAN ACADEMY CHARTER SCHOOL,'09 - 12,S,,,'13
'227901115,,ACES- ALTERNATIVE CENTER FOR ELEM,N,TRAVIS,'227,X,AUSTIN ISD,'02 - 06,E,,,'13
'227901017,,AKINS HIGH SCHOOL,N,TRAVIS,'227,A,AUSTIN ISD,'09 - 12,S,,,'13
'227901142,,ALLAN EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901101,W,ALLISON EL,N,TRAVIS,'227,A,AUSTIN ISD,'PK - 06,E,,,'13
'227901061,,AMERICO PAREDES MIDDLE SCHOOL,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901009,PR,ANDERSON H S,N,TRAVIS,'227,A,AUSTIN ISD,'09 - 12,S,,,'13
'227901102,,ANDREWS EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901002,P,AUSTIN H S,N,TRAVIS,'227,A,AUSTIN ISD,'09 - 12,S,,,'13
'227901250,,AUSTIN ST HOSPITAL,N,TRAVIS,'227,X,AUSTIN ISD,'02 - 10,B,,,'13
'227901059,S,BAILEY MIDDLE,N,TRAVIS,'227,R,AUSTIN ISD,'06 - 08,M,,,'13
'227901149,,BARRINGTON EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 06,E,,,'13
'227901103,EWMN,BARTON HILLS EL,N,TRAVIS,'227,E,AUSTIN ISD,'PK - 06,E,,,'13
'227901104,,BECKER EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901054,,BEDICHEK MIDDLE,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901163,,BERNICE HART EL,N,TRAVIS,'227,A,AUSTIN ISD,'PK - 05,E,,,'13
'227901173,E,BERTHA CASEY ELEMENTARY,N,TRAVIS,'227,R,AUSTIN ISD,'PK - 05,E,,,'13
'227901105,,BLACKSHEAR EL,N,TRAVIS,'227,A,AUSTIN ISD,'PK - 06,E,,,'13
'227901106,,BLANTON EL,N,TRAVIS,'227,A,AUSTIN ISD,'PK - 05,E,,,'13
'227901170,EW,BOONE EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901013,PR,BOWIE H S,N,TRAVIS,'227,R,AUSTIN ISD,'09 - 12,S,,,'13
'227901107,,BRENTWOOD EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901108,W,BROOKE EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901109,M,BROWN EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 06,E,,,'13
'227901110,EWMN,BRYKER WOODS EL,N,TRAVIS,'227,R,AUSTIN ISD,'KG - 06,E,,,'13
'227901046,,BURNET MIDDLE,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901111,,CAMPBELL EL,N,TRAVIS,'227,A,AUSTIN ISD,'PK - 06,E,,,'13
'227901112,EWMN,CASIS EL,N,TRAVIS,'227,E,AUSTIN ISD,'EE - 05,E,,,'13
'227901060,,CLINT SMALL MIDDLE SCHOOL,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901161,E,COOK EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901057,,COVINGTON MIDDLE,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901183,WN,COWAN ELEMENTARY,N,TRAVIS,'227,R,AUSTIN ISD,'PK - 05,E,,,'13
'227901008,R,CROCKETT H S,N,TRAVIS,'227,A,AUSTIN ISD,'09 - 12,S,,,'13
'227901113,,CUNNINGHAM EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901179,WMN,DAVIS EL,N,TRAVIS,'227,R,AUSTIN ISD,'EE - 05,E,,,'13
'227901114,,DAWSON EL,N,TRAVIS,'227,A,AUSTIN ISD,'EE - 05,E,,,'13
'227901055,,DOBIE MIDDLE,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
'227901154,EWMN,DOSS EL,N,TRAVIS,'227,E,AUSTIN ISD,'EE - 05,E,,,'13
'227901043,,FULMORE MIDDLE,N,TRAVIS,'227,A,AUSTIN ISD,'06 - 08,M,,,'13
